id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
070;Independencia;22;Chaco;2024;Dengue;6;De 10 a 14 años;23;1
070;Independencia;22;Chaco;2024;Dengue;7;De 15 a 19 años;16;1
070;Independencia;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;4
077;Libertad;22;Chaco;2024;Dengue;10;De 35 a 44 años;3;10
077;Libertad;22;Chaco;2024;Dengue;12;Mayores de 65 años;25;1
077;Libertad;22;Chaco;2024;Dengue;12;Mayores de 65 años;4;7
077;Libertad;22;Chaco;2024;Dengue;4;De 2 a 4 años;13;3
077;Libertad;22;Chaco;2024;Dengue;6;De 10 a 14 años;2;3
077;Libertad;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;7
077;Libertad;22;Chaco;2024;Dengue;7;De 15 a 19 años;11;4
077;Libertad;22;Chaco;2024;Dengue;7;De 15 a 19 años;26;1
077;Libertad;22;Chaco;2024;Dengue;7;De 15 a 19 años;4;4
077;Libertad;22;Chaco;2024;Dengue;8;De 20 a 24 años;16;4
077;Libertad;22;Chaco;2024;Dengue;8;De 20 a 24 años;19;4
077;Libertad;22;Chaco;2024;Dengue;9;De 25 a 34 años;10;13
077;Libertad;22;Chaco;2024;Dengue;9;De 25 a 34 años;12;21
084;Libertador General San Martín;22;Chaco;2024;Dengue;10;De 35 a 44 años;2;10
084;Libertador General San Martín;22;Chaco;2024;Dengue;10;De 35 a 44 años;20;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;10;De 35 a 44 años;9;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;11;De 45 a 65 años;1;17
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;13;2
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;6;7
084;Libertador General San Martín;22;Chaco;2024;Dengue;5;De 5 a 9 años;4;5
084;Libertador General San Martín;22;Chaco;2024;Dengue;6;De 10 a 14 años;17;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;4;3
084;Libertador General San Martín;22;Chaco;2024;Dengue;8;De 20 a 24 años;18;4
084;Libertador General San Martín;22;Chaco;2024;Dengue;9;De 25 a 34 años;10;3
084;Libertador General San Martín;22;Chaco;2024;Dengue;9;De 25 a 34 años;8;3
091;Maipú;22;Chaco;2024;Dengue;10;De 35 a 44 años;3;5
091;Maipú;22;Chaco;2024;Dengue;10;De 35 a 44 años;5;1
091;Maipú;22;Chaco;2024;Dengue;12;Mayores de 65 años;11;2
091;Maipú;22;Chaco;2024;Dengue;9;De 25 a 34 años;1;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;1;9
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;11;6
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;4;De 2 a 4 años;1;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;6;De 10 a 14 años;25;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;6;De 10 a 14 años;7;2
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;7;De 15 a 19 años;11;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;7;De 15 a 19 años;8;2
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;9;De 25 a 34 años;1;10
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;9;De 25 a 34 años;14;2
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;9;De 25 a 34 años;15;2
105;9 de Julio;22;Chaco;2024;Dengue;10;De 35 a 44 años;1;2
105;9 de Julio;22;Chaco;2024;Dengue;12;Mayores de 65 años;15;1
105;9 de Julio;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);5;1
182;Unión;14;Córdoba;2024;Dengue;12;Mayores de 65 años;8;6
182;Unión;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;2
182;Unión;14;Córdoba;2024;Dengue;4;De 2 a 4 años;16;8
182;Unión;14;Córdoba;2024;Dengue;5;De 5 a 9 años;11;10
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;16;20
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;20;4
182;Unión;14;Córdoba;2024;Dengue;7;De 15 a 19 años;8;4
182;Unión;14;Córdoba;2024;Dengue;8;De 20 a 24 años;12;72
182;Unión;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;93
182;Unión;14;Córdoba;2024;Dengue;9;De 25 a 34 años;8;7
007;Bella Vista;18;Corrientes;2024;Dengue;6;De 10 a 14 años;19;3
007;Bella Vista;18;Corrientes;2024;Dengue;6;De 10 a 14 años;22;1
007;Bella Vista;18;Corrientes;2024;Dengue;8;De 20 a 24 años;19;7
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;1;1
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;12;1
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;14;2
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;15;12
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;18;6
014;Berón de Astrada;18;Corrientes;2024;Dengue;7;De 15 a 19 años;9;1
021;Capital;18;Corrientes;2024;Dengue;10;De 35 a 44 años;11;36
021;Capital;18;Corrientes;2024;Dengue;11;De 45 a 65 años;10;32
021;Capital;18;Corrientes;2024;Dengue;11;De 45 a 65 años;11;45
021;Capital;18;Corrientes;2024;Dengue;12;Mayores de 65 años;26;1
021;Capital;18;Corrientes;2024;Dengue;12;Mayores de 65 años;4;70
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;16;9
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;2;19
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;3;16
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;6;13
021;Capital;18;Corrientes;2024;Dengue;8;De 20 a 24 años;19;5
021;Capital;18;Corrientes;2024;Dengue;8;De 20 a 24 años;21;2
021;Capital;18;Corrientes;2024;Dengue;9;De 25 a 34 años;11;53
021;Capital;18;Corrientes;2024;Dengue;9;De 25 a 34 años;8;22
028;Concepción;18;Corrientes;2024;Dengue;11;De 45 a 65 años;1;1
028;Concepción;18;Corrientes;2024;Dengue;11;De 45 a 65 años;8;1
028;Concepción;18;Corrientes;2024;Dengue;5;De 5 a 9 años;10;1
028;Concepción;18;Corrientes;2024;Dengue;8;De 20 a 24 años;18;1
028;Concepción;18;Corrientes;2024;Dengue;9;De 25 a 34 años;4;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;10;De 35 a 44 años;9;6
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;11;De 45 a 65 años;12;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;11;De 45 a 65 años;14;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;6;De 10 a 14 años;10;12
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;7;De 15 a 19 años;14;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;8;De 20 a 24 años;7;1
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;9;De 25 a 34 años;16;2
042;Empedrado;18;Corrientes;2024;Dengue;12;Mayores de 65 años;10;2
042;Empedrado;18;Corrientes;2024;Dengue;4;De 2 a 4 años;13;1
042;Empedrado;18;Corrientes;2024;Dengue;9;De 25 a 34 años;15;1
042;Empedrado;18;Corrientes;2024;Dengue;9;De 25 a 34 años;18;2
049;Esquina;18;Corrientes;2024;Dengue;11;De 45 a 65 años;7;1
049;Esquina;18;Corrientes;2024;Dengue;9;De 25 a 34 años;13;1
056;General Alvear;18;Corrientes;2024;Dengue;10;De 35 a 44 años;8;1
056;General Alvear;18;Corrientes;2024;Dengue;8;De 20 a 24 años;19;1
070;Goya;18;Corrientes;2024;Dengue;5;De 5 a 9 años;11;1
070;Goya;18;Corrientes;2024;Dengue;7;De 15 a 19 años;13;1
070;Goya;18;Corrientes;2024;Dengue;8;De 20 a 24 años;14;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;7;De 15 a 19 años;12;36
063;Marcos Juárez;14;Córdoba;2024;Dengue;7;De 15 a 19 años;9;3
063;Marcos Juárez;14;Córdoba;2024;Dengue;9;De 25 a 34 años;16;10
063;Marcos Juárez;14;Córdoba;2024;Dengue;9;De 25 a 34 años;17;6
070;Minas;14;Córdoba;2024;Dengue;10;De 35 a 44 años;15;2
070;Minas;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;3
070;Minas;14;Córdoba;2024;Dengue;8;De 20 a 24 años;17;1
077;Pocho;14;Córdoba;2024;Dengue;6;De 10 a 14 años;12;1
084;Presidente Roque Sáenz Peña;14;Córdoba;2024;Dengue;11;De 45 a 65 años;12;2
084;Presidente Roque Sáenz Peña;14;Córdoba;2024;Dengue;8;De 20 a 24 años;18;1
091;Punilla;14;Córdoba;2024;Dengue;10;De 35 a 44 años;13;112
091;Punilla;14;Córdoba;2024;Dengue;12;Mayores de 65 años;17;1
091;Punilla;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;4
091;Punilla;14;Córdoba;2024;Dengue;4;De 2 a 4 años;11;5
091;Punilla;14;Córdoba;2024;Dengue;4;De 2 a 4 años;12;5
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;7;5
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;11;8
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;42
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;18;2
098;Río Cuarto;14;Córdoba;2024;Dengue;12;Mayores de 65 años;11;2
098;Río Cuarto;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;1
098;Río Cuarto;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;14;8
098;Río Cuarto;14;Córdoba;2024;Dengue;5;De 5 a 9 años;11;6
098;Río Cuarto;14;Córdoba;2024;Dengue;5;De 5 a 9 años;8;2
098;Río Cuarto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;21
098;Río Cuarto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;4;1
098;Río Cuarto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;14;17
098;Río Cuarto;14;Córdoba;2024;Dengue;8;De 20 a 24 años;15;5
098;Río Cuarto;14;Córdoba;2024;Dengue;8;De 20 a 24 años;20;1
098;Río Cuarto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;15;7
098;Río Cuarto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;19;1
098;Río Cuarto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;9;1
105;Río Primero;14;Córdoba;2024;Dengue;10;De 35 a 44 años;12;36
105;Río Primero;14;Córdoba;2024;Dengue;12;Mayores de 65 años;11;8
105;Río Primero;14;Córdoba;2024;Dengue;12;Mayores de 65 años;8;3
105;Río Primero;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;2
105;Río Primero;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;18;1
105;Río Primero;14;Córdoba;2024;Dengue;5;De 5 a 9 años;14;22
105;Río Primero;14;Córdoba;2024;Dengue;7;De 15 a 19 años;8;1
105;Río Primero;14;Córdoba;2024;Dengue;8;De 20 a 24 años;19;5
105;Río Primero;14;Córdoba;2024;Dengue;9;De 25 a 34 años;18;16
112;Río Seco;14;Córdoba;2024;Dengue;10;De 35 a 44 años;17;2
112;Río Seco;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;6
112;Río Seco;14;Córdoba;2024;Dengue;11;De 45 a 65 años;19;2
112;Río Seco;14;Córdoba;2024;Dengue;7;De 15 a 19 años;15;4
112;Río Seco;14;Córdoba;2024;Dengue;7;De 15 a 19 años;16;1
112;Río Seco;14;Córdoba;2024;Dengue;7;De 15 a 19 años;20;1
112;Río Seco;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;2
119;Río Segundo;14;Córdoba;2024;Dengue;10;De 35 a 44 años;8;10
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;12;124
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;8;19
119;Río Segundo;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;11;3
119;Río Segundo;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;12;9
119;Río Segundo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;16;12
119;Río Segundo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;17;3
015;Concordia;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;19;15
015;Concordia;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;21;1
015;Concordia;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;5;2
021;Diamante;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;13;8
021;Diamante;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;16;4
021;Diamante;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;7;2
021;Diamante;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;14;15
021;Diamante;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;16;8
021;Diamante;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;19;3
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;4
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;18;7
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;9;4
021;Diamante;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;10;10
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;13;65
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;6;13
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;16;16
028;Federación;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;13;4
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;12;12
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;9;1
028;Federación;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;13;37
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;14;31
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;15;24
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;18;20
028;Federación;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;39
028;Federación;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;7;2
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;1;1
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;60
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;41
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;18;17
035;Federal;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;11;1
035;Federal;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;11;1
035;Federal;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;15;1
035;Federal;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;10;1
042;Feliciano;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;15;2
042;Feliciano;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;9;4
042;Feliciano;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;12;3
042;Feliciano;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;2
042;Feliciano;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;15;1
049;Gualeguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;13;3
049;Gualeguay;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;3
049;Gualeguay;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;18;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;16;49
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;20;6
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;21;2
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;16;57
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;16;16
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;19;7
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;10;15
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;8;3
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;22;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;13;33
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;15;104
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;16;65
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;21;2
042;Pilagás;34;Formosa;2024;Dengue;6;De 10 a 14 años;2;2
042;Pilagás;34;Formosa;2024;Dengue;6;De 10 a 14 años;5;2
042;Pilagás;34;Formosa;2024;Dengue;6;De 10 a 14 años;6;2
042;Pilagás;34;Formosa;2024;Dengue;9;De 25 a 34 años;10;1
049;Pilcomayo;34;Formosa;2024;Dengue;10;De 35 a 44 años;10;3
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;16;3
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;2;19
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;21;2
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;3;11
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;7;9
049;Pilcomayo;34;Formosa;2024;Dengue;4;De 2 a 4 años;3;2
049;Pilcomayo;34;Formosa;2024;Dengue;5;De 5 a 9 años;2;6
049;Pilcomayo;34;Formosa;2024;Dengue;6;De 10 a 14 años;10;2
049;Pilcomayo;34;Formosa;2024;Dengue;6;De 10 a 14 años;11;5
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;15;2
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;18;1
049;Pilcomayo;34;Formosa;2024;Dengue;9;De 25 a 34 años;19;3
049;Pilcomayo;34;Formosa;2024;Dengue;9;De 25 a 34 años;2;16
049;Pilcomayo;34;Formosa;2024;Dengue;9;De 25 a 34 años;22;1
056;Pirané;34;Formosa;2024;Dengue;10;De 35 a 44 años;12;16
056;Pirané;34;Formosa;2024;Dengue;11;De 45 a 65 años;13;4
056;Pirané;34;Formosa;2024;Dengue;12;Mayores de 65 años;5;20
056;Pirané;34;Formosa;2024;Dengue;5;De 5 a 9 años;13;2
056;Pirané;34;Formosa;2024;Dengue;5;De 5 a 9 años;6;12
056;Pirané;34;Formosa;2024;Dengue;6;De 10 a 14 años;3;6
056;Pirané;34;Formosa;2024;Dengue;8;De 20 a 24 años;1;11
056;Pirané;34;Formosa;2024;Dengue;9;De 25 a 34 años;4;40
056;Pirané;34;Formosa;2024;Dengue;9;De 25 a 34 años;8;18
063;Ramón Lista;34;Formosa;2024;Dengue;10;De 35 a 44 años;20;4
063;Ramón Lista;34;Formosa;2024;Dengue;11;De 45 a 65 años;10;2
063;Ramón Lista;34;Formosa;2024;Dengue;6;De 10 a 14 años;22;1
014;El Carmen;38;Jujuy;2024;Dengue;10;De 35 a 44 años;17;98
014;El Carmen;38;Jujuy;2024;Dengue;10;De 35 a 44 años;5;3
014;El Carmen;38;Jujuy;2024;Dengue;12;Mayores de 65 años;13;57
014;El Carmen;38;Jujuy;2024;Dengue;6;De 10 a 14 años;16;89
014;El Carmen;38;Jujuy;2024;Dengue;6;De 10 a 14 años;17;48
014;El Carmen;38;Jujuy;2024;Dengue;7;De 15 a 19 años;13;76
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;18;42
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;20;13
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;10;34
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;12;Mayores de 65 años;13;43
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;5;De 5 a 9 años;13;29
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;7;De 15 a 19 años;10;19
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;7;De 15 a 19 años;11;14
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;12;79
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;23;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;9;De 25 a 34 años;12;193
028;Humahuaca;38;Jujuy;2024;Dengue;11;De 45 a 65 años;10;1
028;Humahuaca;38;Jujuy;2024;Dengue;6;De 10 a 14 años;16;1
035;Ledesma;38;Jujuy;2024;Dengue;10;De 35 a 44 años;16;24
035;Ledesma;38;Jujuy;2024;Dengue;10;De 35 a 44 años;19;4
035;Ledesma;38;Jujuy;2024;Dengue;10;De 35 a 44 años;21;2
035;Ledesma;38;Jujuy;2024;Dengue;10;De 35 a 44 años;9;6
035;Ledesma;38;Jujuy;2024;Dengue;12;Mayores de 65 años;7;1
035;Ledesma;38;Jujuy;2024;Dengue;5;De 5 a 9 años;10;4
035;Ledesma;38;Jujuy;2024;Dengue;5;De 5 a 9 años;11;4
021;Diamante;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;18;7
021;Diamante;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;9;1
021;Diamante;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;16;12
021;Diamante;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;19;4
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;14;48
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;18;19
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;19;11
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;14;72
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;18;27
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;10;26
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;11;40
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;23;1
028;Federación;30;Entre Ríos;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;4
028;Federación;30;Entre Ríos;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;3
028;Federación;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;12;5
028;Federación;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;14;21
028;Federación;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;20;2
028;Federación;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;9;10
028;Federación;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;4;2
028;Federación;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;12;37
028;Federación;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;34
028;Federación;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;18;25
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;13;43
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;5;2
028;Federación;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;20;5
035;Federal;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;6;1
035;Federal;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;17;1
035;Federal;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;13;1
042;Feliciano;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;13;4
042;Feliciano;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;5
042;Feliciano;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;1
042;Feliciano;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;11;9
049;Gualeguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;9;3
049;Gualeguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;12;1
049;Gualeguay;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;10;1
049;Gualeguay;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;9;1
049;Gualeguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;15;2
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;11;27
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;20;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;8;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;9;6
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;12;38
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;26
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;9;8
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;11;70
070;La Paz;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;12;6
070;La Paz;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;14;20
070;La Paz;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;9;6
070;La Paz;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;16;3
070;La Paz;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;2;2
070;La Paz;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;3;5
070;La Paz;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;11;1
070;La Paz;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;14;5
070;La Paz;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;13;3
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;15;111
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;19;26
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;9;8
014;El Carmen;38;Jujuy;2024;Dengue;9;De 25 a 34 años;11;26
014;El Carmen;38;Jujuy;2024;Dengue;9;De 25 a 34 años;8;21
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;10;De 35 a 44 años;14;152
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;10;De 35 a 44 años;15;185
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;8;13
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;16;74
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;5;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;7;2
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;7;De 15 a 19 años;8;7
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;11;29
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;9;De 25 a 34 años;10;21
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;9;De 25 a 34 años;11;42
